game,date,player 1,player 2,winner
3045,31,2192,4508,p1
3046,31,921,1030,p2
3047,31,4995,3878,p1
3048,31,1524,5098,DRAW
3049,31,3476,1667,p2
3050,31,239,2350,p1
3051,31,3854,2447,p2
3052,31,3683,2863,p1
3053,31,5543,3746,p2
3054,31,779,649,p2
3055,31,3926,639,p2
3056,31,5205,5339,p1
3057,31,4508,2081,p2
3058,31,4168,3909,p2
3059,31,2791,5446,p1
3060,31,5098,1030,p2
3061,31,1935,59,p2
3062,31,2192,2643,p1
3063,31,463,5205,p1
3064,31,3854,2350,p2
3065,31,1667,5442,p1
3066,31,5446,5295,p2
3067,31,1048,3534,p2
3068,31,3878,4400,p1
3069,31,585,3746,p2
3070,31,649,3926,p2
3071,31,779,445,p2
3072,31,2998,1467,p2
3073,31,4121,4547,p2
3074,31,2447,3683,DRAW
3075,31,2196,4232,p1
3076,31,59,5911,p2
3077,31,1667,5124,p1
3078,31,2643,463,p1
3079,31,1256,4695,p2
3080,31,2350,2192,p2
3081,31,3909,5098,p1
3082,31,5446,5295,DRAW
3083,31,3534,4045,p2
3084,31,3878,762,p1
3085,31,4547,4508,p2
3086,31,2998,2447,p2
3087,31,3926,4688,p2
3088,31,5911,5124,p1
3089,31,4695,921,p1
3090,31,1467,5396,p2
3091,31,1935,2616,p1
3092,31,4868,3746,p2
3093,31,2192,3909,p1
3094,31,463,2643,p1
3095,31,2998,5911,p2
3096,31,606,1781,p1
3097,31,59,2196,p1
3098,31,5098,5446,p1
3099,31,1667,2324,p2
3100,31,5124,4688,p2
3101,31,1473,2447,p2
3102,31,463,2192,p2
3103,31,1256,445,DRAW
3104,31,921,2567,p1
3105,31,627,762,p2
3106,31,5911,5583,p1
3107,31,4045,4508,p2
3108,31,4695,5396,p2
3109,31,2610,2643,p2
3110,31,737,3534,p2
3111,31,1467,3909,p2
3112,31,5608,4475,p1
3113,31,3878,3180,p2
3114,31,4232,1276,p2
3115,31,2196,2616,p1
3116,31,736,5844,p2
3117,31,59,5098,p1
3118,31,4803,4688,p2
3119,31,5911,5583,p1
3120,31,2324,2447,p2
3121,31,463,5446,p1
3122,31,5608,2610,p1
3123,31,5339,5643,DRAW
3124,31,4045,921,p1
3125,31,2490,4695,p2
3126,31,3180,3909,p1
3127,31,1839,762,p2
3128,31,2643,5396,p2
3129,31,2567,4232,p2
3130,31,4803,3510,p2
3131,31,3878,3534,p1
3132,31,2879,5339,DRAW
3133,31,59,5098,p2
3134,31,4508,186,p2
3135,31,5849,1467,p2
3136,31,4688,4045,p1
3137,31,126,2234,p1
3138,31,5396,5124,p1
3139,31,2324,5608,p1
3140,31,2447,5583,p2
3141,31,2704,319,p1
3142,31,239,2567,p1
3143,31,736,1276,p1
3144,31,4695,3180,p1
3145,31,4803,5543,p1
3146,31,3482,3510,p2
3147,31,5849,1467,p1
3148,31,126,4688,p2
3149,31,2643,4261,p1
3150,31,1260,762,p1
3151,31,5124,5396,p2
3152,31,3152,5608,p2
3153,31,3878,5339,p1
3154,31,239,2567,p1
3155,31,3157,975,p2
3156,31,2490,3909,p2
3157,31,445,627,p1
3158,31,3878,3155,DRAW
3159,31,779,2447,p2
3160,31,5904,1276,p1
3161,31,2234,4045,p2
3162,31,3180,4695,p1
3163,31,1467,5849,p2
3164,31,2704,4566,p2
3165,31,2567,239,p2
3166,31,126,2643,p1
3167,31,5888,736,p1
3168,31,4508,4400,p1
3169,31,5396,463,p1
3170,31,2324,5583,p1
3171,31,5939,3482,p2
3172,31,3729,5849,p2
3173,31,4566,239,p2
3174,31,5124,5752,p1
3175,31,5888,463,p2
3176,31,3909,5608,p2
3177,31,1276,4748,p2
3178,31,1467,4695,p2
3179,31,3894,1256,p2
3180,31,5583,736,p1
3181,31,1039,4045,p1
3182,31,639,2234,p1
3183,31,2490,445,p2
3184,31,2447,3878,p1
3185,31,126,2324,p2
3186,31,5124,1087,p2
3187,31,921,3729,p2
3188,31,2567,1595,p2
3189,31,2820,3157,p2
3190,31,4508,1550,p1
3191,31,5752,239,p2
3192,31,1467,4695,p1
3193,31,463,762,p1
3194,31,1916,1276,p1
3195,31,3806,267,p2
3196,31,5888,563,p1
3197,31,5939,4485,p1
3198,31,2665,5034,p1
3199,31,3453,4973,p2
3200,31,2944,4748,p2
3201,31,3729,1087,p2
3202,31,1256,5849,p2
3203,31,1039,639,p1
3204,31,445,2447,p2
3205,31,3453,4973,p2
3206,31,5124,2491,p1
3207,31,4695,239,p2
3208,31,5775,463,p1
3209,31,5034,2665,p2
3210,31,1916,1087,p2
3211,31,2491,2196,p1
3212,31,4390,5114,p1
3213,31,5849,1256,p1
3214,31,1411,2567,p1
3215,31,4748,2944,p1
3216,31,2234,736,p1
3217,31,1276,5752,p2
3218,31,4695,1730,p1
3219,31,5888,563,p1
3220,31,779,4220,p2
3221,31,1072,639,p1
3222,31,1916,1087,p2
3223,31,3729,2431,p1
3224,31,3806,267,p2
3225,31,239,917,p1
3226,31,126,2234,p1
3227,31,2665,5775,p1
3228,31,5939,4508,p2
3229,31,2386,2328,p2
3230,31,1039,2456,p1
3231,31,3453,445,p2
3232,31,5114,2081,p2
3233,31,3155,168,p2
3234,31,5752,4695,p2
3235,31,5904,2081,p2
3236,31,3854,2643,p2
3237,31,1087,2234,p1
3238,31,1072,1916,p1
3239,31,639,4045,p2
3240,31,917,239,p2
3241,31,1595,2491,p2
3242,31,5849,1730,p2
3243,31,1256,736,p1
3244,31,563,4303,p1
3245,31,5849,1730,DRAW
3246,31,3453,2386,p1
3247,31,1477,5600,p2
3248,31,5752,4390,p2
3249,31,1087,1072,p1
3250,31,2665,5775,p2
3251,31,4695,3482,p1
3252,31,4045,1276,p1
3253,31,168,2328,p1
3254,31,2234,1916,p2
3255,31,1989,445,p1
3256,31,1538,5756,p2
3257,31,736,3812,DRAW
3258,31,1039,2456,p1
3259,31,2491,917,p2
3260,31,239,59,p1
3261,31,5752,3453,p1
3262,31,1072,1087,p2
3263,31,650,4485,p2
3264,31,4303,5321,p2
3265,31,3482,3221,p1
3266,31,5600,166,p2
3267,31,4695,4390,p2
3268,31,1916,126,p2
3269,31,267,4748,p2
3270,31,5849,1730,p1
3271,31,5405,1821,p1
3272,31,2328,4045,p2
3273,31,4748,126,p1
3274,31,2456,2491,p1
3275,31,3812,2234,p2
3276,31,650,5600,p1
3277,31,736,2054,p2
3278,31,5557,1087,p1
3279,31,3453,497,p1
3280,31,4748,5805,p1
3281,31,2568,4158,p1
3282,31,255,267,p1
3283,31,2789,5752,DRAW
3284,31,3221,1916,p1
3285,31,1730,4695,p2
3286,31,2069,1550,p2
3287,31,3762,5446,p2
3288,31,4328,5405,p2
3289,31,736,5600,p2
3290,31,2456,2491,p1
3291,31,4748,5805,p1
3292,31,1039,1087,p2
3293,31,5396,3453,p1
3294,31,497,4739,p2
3295,31,5060,5752,p1
3296,31,255,5810,p1
3297,31,4702,1276,p1
3298,31,5034,5557,p2
3299,31,650,422,p1
3300,31,2054,3854,p1
3301,31,4739,3453,p1
3302,31,3812,2604,p2
3303,31,2081,4695,p2
3304,31,267,5506,p2
3305,31,3635,445,p1
3306,31,1087,1581,p1
3307,31,5583,497,p1
3308,31,239,5543,p1
3309,31,3221,736,p1
3310,31,255,3155,p1
3311,31,3031,4485,p1
3312,31,2944,1730,p2
3313,31,3854,5810,p2
3314,31,4273,5752,p2
3315,31,650,126,p2
3316,31,445,2166,p2
3317,31,422,4739,p2
3318,31,1581,1087,p2
3319,31,5060,5557,p2
3320,31,2456,576,p1
3321,31,5396,1039,DRAW
3322,31,4695,2081,p1
3323,31,4328,255,p2
3324,31,1064,5506,p1
3325,31,606,4702,p1
3326,31,2166,445,p1
3327,31,5583,497,p1
3328,31,2211,4302,p1
3329,31,5810,4485,p1
3330,31,1010,3031,p2
3331,31,2166,3157,p1
3332,31,255,4695,p1
3333,31,3155,1160,p2
3334,31,3635,3982,p1
3335,31,126,4026,p1
3336,31,1730,5045,p1
3337,31,1581,3619,p1
3338,31,3854,2021,p2
3339,31,4302,4702,p2
3340,31,445,5583,p2
3341,31,4739,2487,p1
3342,31,4914,1713,p1
3343,31,4302,5543,DRAW
3344,31,4045,3806,p2
3345,31,497,606,p2
3346,31,1256,2456,p2
3347,31,5557,1039,DRAW
3348,31,2166,255,p2
3349,31,5752,5506,p1
3350,31,1010,4748,p2
3351,31,1730,126,p2
3352,31,5060,3031,p1
3353,31,3157,184,p1
3354,31,1160,3619,p2
3355,31,5129,2211,p2
3356,31,2021,1477,p1
3357,31,5543,4973,p2
3358,31,70,3982,p1
3359,31,255,4691,p1
3360,31,2487,4045,p1
3361,31,4613,2406,p2
3362,31,1160,2021,DRAW
3363,31,627,4302,p2
3364,31,255,3635,DRAW
3365,31,5060,1010,p1
3366,31,3378,5061,p2
3367,31,941,126,p1
3368,31,445,4702,p2
3369,31,3854,2940,p2
3370,31,5506,2737,p2
3371,31,4691,3517,p2
3372,31,3806,4914,p2
3373,31,3619,3157,p2
3374,31,2456,1039,DRAW
3375,31,4026,4045,p2
3376,31,1601,4271,p1
3377,31,5060,1010,p1
3378,31,5805,2744,DRAW
3379,31,3635,4302,p1
3380,31,4702,2431,p2
3381,31,802,2054,p1
3382,31,1948,3854,p1
3383,31,5061,5728,p2
3384,31,5752,4613,p1
3385,31,2665,5060,p1
3386,31,1196,3517,p2
3387,31,1039,4045,p1
3388,31,4702,802,p1
3389,31,941,126,p2
3390,31,3619,5506,p2
3391,31,5685,4026,p1
3392,31,2789,2737,p2
3393,31,2665,5060,p1
3394,31,4261,3378,p1
3395,31,2021,3517,p2
3396,31,921,3157,p2
3397,31,1948,2431,p2
3398,31,2480,1313,p1
3399,31,4114,4935,p1
3400,31,4271,1601,p2
3401,31,2108,4261,DRAW
3402,31,3619,5506,p1
3403,31,5205,5396,p2
3404,31,126,5728,p1
3405,31,4045,1039,p2
3406,31,2940,2744,p1
3407,31,4748,2737,p1
3408,31,4702,1111,p1
3409,31,5685,1256,p1
3410,31,1781,2054,p1
3411,31,5728,2789,p1
3412,31,3157,3517,p1
3413,31,1948,2021,p1
3414,31,2129,3854,p1
3415,31,941,2420,p1
3416,31,1477,4303,DRAW
3417,31,5782,4566,p1
3418,31,4945,1004,p1
3419,31,4045,126,p2
3420,31,1039,2665,p2
3421,31,1160,1030,p1
3422,31,1313,2480,p2
3423,31,3619,5321,p2
3424,31,5396,5506,p1
3425,31,4026,5376,DRAW
3426,31,5543,2737,p2
3427,31,5205,1015,p2
3428,31,2431,5728,p1
3429,31,4995,3157,p1
3430,31,2420,4508,p1
3431,31,5040,4702,p2
3432,31,5034,126,p2
3433,31,3619,1004,p1
3434,31,4114,2874,DRAW
3435,31,4547,2108,p1
3436,31,1087,2665,p2
3437,31,4691,1172,DRAW
3438,31,2021,3451,p2
3439,31,393,4945,p2
3440,31,1396,5396,p2
3441,31,1948,4748,p2
3442,31,1160,1313,p1
3443,31,3517,2406,p1
3444,31,5321,475,p2
3445,31,5761,3482,p1
3446,31,184,2431,p2
3447,31,2480,5728,p2
3448,31,1266,3854,p1
3449,31,1956,2062,p1
3450,31,5035,4508,p1
3451,31,1418,1868,p1
3452,31,4995,126,p1
3453,31,4688,2665,p2
3454,31,5381,4557,DRAW
3455,31,1160,3517,p2
3456,31,5166,4114,p2
3457,31,5125,5396,p1
3458,31,5728,5761,p2
3459,31,2431,3787,p1
3460,31,1004,2638,p2
3461,31,1396,432,p2
3462,31,5040,258,p1
3463,31,5557,1087,p2
3464,31,4383,1948,p2
3465,31,4576,2211,p1
3466,31,4945,1418,p2
3467,31,4547,4691,p1
3468,31,2021,2108,p1
3469,31,5321,1868,p1
3470,31,1207,1332,p2
3471,31,5396,5761,p1
3472,31,2638,4271,p2
3473,31,4024,656,p1
3474,31,5887,3482,p2
3475,31,5728,5125,p2
3476,31,3517,4688,p1
3477,31,126,4995,p1
3478,31,1948,1196,p1
3479,31,4249,4383,p2
3480,31,5381,4114,p2
3481,31,5035,4508,p2
3482,31,2211,1087,p2
3483,31,1418,4691,p1
3484,31,1396,4945,p1
3485,31,2108,2021,DRAW
3486,31,5040,390,p1
3487,31,1361,4271,p1
3488,31,5302,656,p1
3489,31,5546,5685,p1
3490,31,5557,1087,p2
3491,31,5506,2021,DRAW
3492,31,2789,921,p2
3493,31,2211,4688,p2
3494,31,1207,5761,p2
3495,31,1420,5061,p1
3496,31,1948,5035,p2
3497,31,5125,4576,p1
3498,31,639,4685,p1
3499,31,4249,4995,p2
3500,31,1418,2054,p1
3501,31,4383,4045,p1
3502,31,2549,941,p2
3503,31,1196,202,p2
3504,31,4691,2940,p2
3505,31,2211,4688,p2
3506,31,1361,5035,p2
3507,31,5546,656,p1
3508,31,2252,1942,p1
3509,31,2054,4995,p2
3510,31,921,410,p1
3511,31,390,5040,p2
3512,31,4024,475,p2
3513,31,5761,1948,DRAW
3514,31,3483,598,p2
3515,31,1304,4606,p2
3516,31,2021,1118,p1
3517,31,4261,5685,p1
3518,31,5939,1868,p1
3519,31,5557,1087,p1
3520,31,5765,3867,p1
3521,31,639,4685,p1
3522,31,5302,4271,p1
3523,31,1160,2108,p1
3524,31,4688,5035,p2
3525,31,1361,4691,p1
3526,31,202,425,p1
3527,31,4045,1138,p1
3528,31,5040,410,p1
3529,31,4261,3766,p2
3530,31,4995,5583,p1
3531,31,5506,2874,p2
3532,31,5939,4685,p1
3533,31,1160,2108,DRAW
3534,31,976,4383,p2
3535,31,2211,5546,p1
3536,31,5817,4127,DRAW
3537,31,4606,2414,p1
3538,31,921,390,p1
3539,31,4688,5035,p1
3540,31,1667,5742,p2
3541,31,5069,2054,p1
3542,31,639,5765,p2
3543,31,4487,3483,p1
3544,31,1118,1745,p2
3545,31,410,5939,p2
3546,31,2874,4995,p2
3547,31,2211,4695,p2
3548,31,1087,5557,p2
3549,31,5302,4271,p1
3550,31,5498,5742,p2
3551,31,4606,5817,p1
3552,31,1160,976,p1
3553,31,5583,4261,p1
3554,31,4809,1784,p1
3555,31,5035,1667,p1
3556,31,1138,425,p1
3557,31,639,2252,p1
3558,31,2108,4685,DRAW
3559,31,4688,202,p1
3560,31,2874,4995,p2
3561,31,1418,1667,p1
3562,31,917,175,p1
3563,31,1473,1004,p1
3564,31,5693,4610,p2
3565,31,1026,5761,p2
3566,31,1087,5557,p1
3567,31,390,921,DRAW
3568,31,941,4695,p2
3569,31,1112,4685,p1
3570,31,5035,1207,p1
3571,31,5939,1745,p1
3572,31,2211,2549,p1
3573,31,4691,1473,p2
3574,31,4995,1087,p2
3575,31,2940,2021,p2
3576,31,4271,3509,p1
3577,31,5583,1160,p2
3578,31,237,2418,DRAW
3579,31,4688,562,p2
3580,31,1667,4188,p1
3581,31,4409,1004,p1
3582,31,2614,639,p2
3583,31,175,4610,p1
3584,31,917,1109,p1
3585,31,1304,2108,DRAW
3586,31,2874,3153,p1
3587,31,1109,1942,DRAW
3588,31,4610,4557,DRAW
3589,31,1207,5035,p2
3590,31,598,4695,p2
3591,31,1112,4310,p1
3592,31,2108,1109,p2
3593,31,4695,3729,DRAW
3594,31,4610,5693,p2
3595,31,2021,4691,p1
3596,31,3766,4557,p1
3597,31,1004,2614,p2
3598,31,5583,4995,p2
3599,31,1745,5939,DRAW
3600,31,4610,3766,p2
3601,31,4610,5108,DRAW
3602,31,5765,4798,p1
3603,31,4271,1160,p2
3604,31,2874,5799,p1
3605,31,4130,4310,p1
3606,31,639,237,p1
3607,31,4702,2211,p1
3608,31,1112,1207,p2
3609,31,2211,4310,DRAW
3610,31,5939,3766,p2
3611,31,941,3729,p1
3612,31,5583,2614,p2
3613,31,3153,5200,p2
3614,31,1942,2883,p2
3615,31,5557,4995,p1
3616,31,3766,3723,DRAW
3617,31,2405,2874,p1
3618,31,2108,4695,p2
3619,31,5108,4610,p2
3620,31,1109,1196,DRAW
3621,31,1745,2825,p1
3622,31,2883,3729,p1
3623,31,5765,3512,p1
3624,31,1126,4383,p2
3625,31,1207,1112,p2
3626,31,4798,1160,p1
3627,31,1942,2614,p2
3628,31,1138,2108,p1
3629,31,5939,563,p1
3630,31,3512,3729,p2
3631,31,2665,5557,p1
3632,31,2874,3766,p2
3633,31,5583,5200,p2
3634,31,639,5742,DRAW
3635,31,969,1477,p1
3636,31,1126,2883,p2
3637,31,5108,1109,p2
3638,31,1202,4310,p2
3639,31,2405,175,p1
3640,31,4610,1418,p1
3641,31,941,4702,DRAW
3642,31,1361,2456,p1
3643,31,1745,5098,p2
3644,31,4973,2614,p2
3645,31,4782,563,p2
3646,31,1138,5442,p1
3647,31,1418,1321,p1
3648,31,639,1126,p2
3649,31,5442,2669,DRAW
3650,31,2405,2248,p1
3651,31,5442,2669,DRAW
3652,31,4561,2485,p2
3653,31,2108,5939,p2
3654,31,4610,175,p1
3655,31,4781,3729,DRAW
3656,31,5498,2669,p2
3657,31,3766,969,p2
3658,31,2665,5557,DRAW
3659,31,2874,5396,p2
3660,31,5200,1477,DRAW
3661,31,2456,5098,p2
3662,31,4561,1321,p1
3663,31,1100,4310,p2
3664,31,2405,1942,p1
3665,31,5108,4565,DRAW
3666,31,2485,1418,p2
3667,31,4951,4702,p1
3668,31,4973,2954,p1
3669,31,2238,4190,p2
3670,31,2211,2883,p2
3671,31,5498,2874,p2
3672,31,2549,917,p2
3673,31,5007,1030,p1
3674,31,639,3729,p2
3675,31,5939,1126,p2
3676,31,1100,4565,p1
3677,31,1321,410,p2
3678,31,4610,175,p2
3679,31,1942,3153,p1
3680,31,5765,2248,DRAW
3681,31,2346,736,DRAW
3682,31,2456,1039,p2
3683,31,598,5108,p2
3684,31,1100,1126,p2
3685,31,2665,5557,p2
3686,31,941,917,p1
3687,31,4781,5200,p1
3688,31,4561,5098,p2
3689,31,4197,4565,p1
3690,31,1418,4702,p2
3691,31,3870,2874,p2
3692,31,2211,2954,p1
3693,31,3944,4561,p2
3694,31,2215,410,p2
3695,31,941,1126,p2
3696,31,1082,1030,p1
3697,31,5385,2248,p2
3698,31,2456,736,p1
3699,31,4781,5007,p1
3700,31,1974,598,p1
3701,31,1745,917,p2
3702,31,4197,4565,p1
3703,31,1313,1942,DRAW
3704,31,2874,3870,p2
3705,31,3762,5817,p2
3706,31,5568,5200,p2
3707,31,4695,1418,p2
3708,31,1039,5765,DRAW
3709,31,2215,4561,p2
3710,31,1030,2954,p1
3711,31,409,2124,p1
3712,31,2717,410,p2
3713,31,2456,736,p1
3714,31,1082,1126,p2
3715,31,917,1745,p2
3716,31,4701,4565,p2
3717,31,627,1974,p2
3718,31,3057,1082,p2
3719,31,4220,4197,p1
3720,31,5098,4695,p2
3721,31,2954,1030,p2
3722,31,5765,255,p2
3723,31,5939,1942,p1
3724,31,4781,5752,p1
3725,31,917,1745,p1
3726,31,3870,2874,p1
3727,31,5200,3992,p2
3728,31,464,1784,p1
3729,31,409,1300,p1
3730,31,2456,1418,p2
3731,31,1196,2383,p2
3732,31,4184,736,p1
3733,31,1082,1974,p1
3734,31,5405,4272,p2
3735,31,361,627,p1
3736,31,410,122,p2
3737,31,5939,255,p2
3738,31,2238,2713,p2
3739,31,4197,5272,p1
3740,31,1062,1030,p2
3741,31,5557,2665,p2
3742,31,1976,2947,p1
3743,31,3729,2124,p1
3744,31,1745,5752,p2
3745,31,2702,5498,p1
3746,31,4695,5098,p1
3747,31,2954,1254,p1
3748,31,2947,644,DRAW
3749,31,3908,409,p2
3750,31,4781,1039,p2
3751,31,5939,941,p2
3752,31,5200,425,p1
3753,31,5498,5752,p1
3754,31,4973,1062,p1
3755,31,2690,410,p1
3756,31,627,122,p2
3757,31,736,2383,p2
3758,31,4197,3711,p2
3759,31,5405,1976,p2
3760,31,2124,3766,p2
3761,31,2614,1581,p2
3762,31,1196,2507,p1
3763,31,4190,255,p2
3764,31,4576,1030,p1
3765,31,1254,644,p1
3766,31,4781,1429,p2
3767,31,5568,5100,p1
3768,31,1166,2008,p1
3769,31,639,3908,p2
3770,31,1062,4973,p2
3771,31,5200,1039,p2
3772,31,4702,1916,p1
3773,31,5939,425,p1
3774,31,5007,4695,p1
3775,31,5498,1144,p1
3776,31,2954,2702,p2
3777,31,1144,5498,DRAW
3778,31,2614,4606,p2
3779,31,255,2751,p1
3780,31,1976,3412,p1
3781,31,2828,736,p1
3782,31,941,3711,p2
3783,31,1303,5752,p2
3784,31,1418,1254,p1
3785,31,2008,1062,p1
3786,31,644,1196,p2
3787,31,4739,4115,p2
3788,31,2954,1144,p1
3789,31,1581,2166,p1
3790,31,4702,2702,p2
3791,31,639,1916,p2
3792,31,627,410,p2
3793,31,5568,3669,p2
3794,31,5396,5007,p1
3795,31,4606,361,DRAW
3796,31,5870,4769,p2
3797,31,4973,5939,p1
3798,31,5737,1030,p2
3799,31,162,5689,p1
3800,31,1303,3563,p2
3801,31,4781,3057,p1
3802,31,2614,2690,DRAW
3803,31,5200,425,p1
3804,31,1974,1256,p1
3805,31,1976,3412,p1
3806,31,4576,1039,DRAW
3807,31,1062,2008,p2
3808,31,4703,81,p2
3809,31,4556,1632,p2
3810,31,644,2702,p2
3811,31,976,4973,p2
3812,31,3870,3878,p2
3813,31,1166,2828,p2
3814,31,2238,410,p2
3815,31,1118,4166,p2
3816,31,3669,5939,p2
3817,31,5723,2142,p2
3818,31,639,4702,p2
3819,31,409,1254,p1
3820,31,5608,4688,p2
3821,31,1916,122,p2
3822,31,166,4606,p2
3823,31,5790,1882,p2
3824,31,3057,5737,p2
3825,31,3926,1144,p1
3826,31,196,3412,p2
3827,31,5007,4695,p1
3828,31,644,2008,p2
3829,31,1144,2751,DRAW
3830,31,2238,4973,p2
3831,31,2124,1062,p1
3832,31,1254,2828,p2
3833,31,2909,1882,p2
3834,31,3057,1632,p1
3835,31,5790,3669,p2
3836,31,1976,1039,DRAW
3837,31,166,122,p2
3838,31,3870,410,p2
3839,31,5608,5536,p1
3840,31,2702,3878,p1
3841,31,1256,2245,p1
3842,31,2008,4695,p2
3843,31,4556,976,p2
3844,31,1420,5608,p2
3845,31,2238,4973,p2
3846,31,5844,2142,p2
3847,31,1144,4702,p2
3848,31,2909,1882,p2
3849,31,4166,2841,p2
3850,31,5939,1166,p1
3851,31,1916,4781,DRAW
3852,31,4739,4409,p1
3853,31,4310,5226,p2
3854,31,1882,1295,p1
3855,31,1256,4695,p2
3856,31,196,122,p2
3857,31,5384,4266,p2
3858,31,410,3654,p2
3859,31,4531,125,DRAW
3860,31,4973,5608,p1
3861,31,2142,2008,p2
3862,31,1039,3669,DRAW
3863,31,4688,1144,p1
3864,31,3057,3870,p2
3865,31,1882,1043,p1
3866,31,4773,2909,p2
3867,31,4409,2124,p2
3868,31,2841,4702,DRAW
3869,31,3654,5608,p2
3870,31,5309,196,p1
3871,31,1039,2791,p2
3872,31,2613,1882,p2
3873,31,5309,1882,p2
3874,31,14,5818,p2
3875,31,4973,1467,p1
3876,31,2261,3847,p2
3877,31,4781,5200,p1
3878,31,4186,196,p2
3879,31,1144,3669,p1
3880,31,4531,1882,p2
3881,31,2166,2791,p1
3882,31,5728,1965,p2
3883,31,3820,4409,p2
3884,31,2841,3654,p1
3885,31,4702,5608,p2
3886,31,1064,5396,p2
3887,31,3057,969,p2
3888,31,4773,196,p2
3889,31,5479,5309,p2
3890,31,1882,4531,p1
3891,31,1202,1004,p1
3892,31,2478,14,p2
3893,31,2909,4101,p1
3894,31,4557,2616,DRAW
3895,31,1468,1144,p1
3896,31,606,961,p1
3897,31,2791,2166,p2
3898,31,4973,1467,p1
3899,31,2478,5479,p1
3900,31,873,5200,DRAW
3901,31,4197,4101,p1
3902,31,1882,969,p1
3903,31,1858,3820,p1
3904,31,873,5200,DRAW
3905,31,4576,4781,DRAW
3906,31,196,2427,p1
3907,31,598,1256,p1
3908,31,4531,4702,p1
3909,31,4150,1064,p2
3910,31,4409,5309,p2
3911,31,2863,196,p2
3912,31,2791,2166,p2
3913,31,1467,2478,p1
3914,31,969,1882,p2
3915,31,2909,962,p1
3916,31,1144,14,p2
3917,31,5007,1468,p1
3918,31,216,1004,p2
3919,31,4576,5200,p1
3920,31,2124,606,p1
3921,31,639,2616,p2
3922,31,2863,1882,p2
3923,31,2828,598,p2
3924,31,1467,3159,p1
3925,31,4781,1030,p1
3926,31,4115,4272,p1
3927,31,2478,196,p1
3928,31,5200,1882,p2
3929,31,4531,4508,DRAW
3930,31,4702,2427,p1
3931,31,2871,962,p2
3932,31,174,4186,p2
3933,31,1133,2217,DRAW
3934,31,1133,2871,DRAW
3935,31,5007,1468,p2
3936,31,2166,81,p2
3937,31,14,1144,p1
3938,31,598,3645,p2
3939,31,4781,1882,p2
3940,31,2581,2863,p1
3941,31,962,2217,p2
3942,31,1669,1424,p1
3943,31,2427,2616,p2
3944,31,81,1468,p1
3945,31,1882,4781,p1
3946,31,4508,2671,p1
3947,31,4266,5520,p1
3948,31,412,4556,p1
3949,31,4803,1428,p1
3950,31,2828,174,p1
3951,31,606,2871,p1
3952,31,5200,4531,p1
3953,31,2581,4314,p1
3954,31,81,1882,p2
3955,31,196,2215,p1
3956,31,229,14,p2
3957,31,1833,3094,p1
3958,31,487,5294,p1
3959,31,4508,4266,p2
3960,31,2108,4101,p2
3961,31,2863,962,p1
3962,31,639,2581,p2
3963,31,1468,1256,p1
3964,31,4962,5034,p2
3965,31,4951,2399,p1
3966,31,2828,5752,p1
3967,31,196,81,p2
3968,31,4781,1428,p1
3969,31,412,229,p1
3970,31,2871,1326,DRAW
3971,31,174,1424,p1
3972,31,1882,4197,p1
3973,31,14,3094,p1
3974,31,127,5756,DRAW
3975,31,962,2108,p1
3976,31,639,3645,p2
3977,31,5325,4531,p2
3978,31,4150,413,p2
3979,31,2828,2883,p2
3980,31,5107,2863,p2
3981,31,4508,5294,p1
3982,31,1900,412,p2
3983,31,5790,5577,p1
3984,31,3221,1183,p2
3985,31,72,196,p2
3986,31,1882,175,p1
3987,31,3159,1468,p1
3988,31,5034,4962,p1
3989,31,1900,2378,DRAW
3990,31,3198,1833,p1
3991,31,5125,2399,p1
3992,31,2549,229,p1
3993,31,1285,14,p2
3994,31,2733,5752,p2
3995,31,3645,4531,p1
3996,31,3878,2828,p2
3997,31,1183,1882,p2
3998,31,2581,1900,p1
3999,31,5294,2863,p2
4000,31,5143,5325,p1
4001,31,412,4508,p1
4002,31,2108,962,p2
4003,31,5520,3159,p1
4004,31,175,3221,p1
4005,31,2490,3926,p1
4006,31,2883,969,p1
4007,31,5756,3977,p2
4008,31,5924,2378,p2
4009,31,1882,5752,p1
4010,31,166,5143,p1
4011,31,3878,3645,p2
4012,31,2464,327,p1
4013,31,2549,5810,p2
4014,31,4531,14,p2
4015,31,376,2828,p1
4016,31,1882,5752,p1
4017,31,4781,5125,p1
4018,31,2581,4124,p1
4019,31,2431,1183,p1
4020,31,2487,2464,p1
4021,31,5143,166,p2
4022,31,4531,1010,p2
4023,31,5294,4311,p1
4024,31,3635,3159,p1
4025,31,975,3645,p2
4026,31,4508,412,p2
4027,31,3878,5810,p2
4028,31,3926,4926,p2
4029,31,5875,2378,p2
4030,31,14,2549,p1
4031,31,5125,1882,p2
4032,31,4124,2431,p2
4033,31,2399,196,p1
4034,31,2217,72,p2
4035,31,3926,604,p2
4036,31,2494,2497,p1
4037,31,4531,2581,p1
4038,31,2402,376,p2
4039,31,166,2464,p1
4040,31,2399,1882,p2
4041,31,1645,2215,p1
4042,31,975,412,p1
4043,31,97,4153,p1
4044,31,3878,3031,p1
4045,31,487,5752,p2
4046,31,5810,4311,p1
4047,31,2521,1882,p2
4048,31,5390,4227,p1
4049,31,4508,1097,p1
4050,31,1183,3208,p1
4051,31,5007,5826,p1
4052,31,2217,604,p2
4053,31,5765,3645,p2
4054,31,376,166,p2
4055,31,2521,1882,p2
4056,31,3817,5875,p2
