game,date,player 1,player 2,winner
2646,31,3173,1313,2
2647,31,1836,652,0
2648,31,5007,4576,0
2649,31,4545,2889,0
2650,31,4429,3821,0
2651,31,1836,3173,0
2652,31,903,5007,2
2653,31,4899,652,2
2654,31,2392,1202,2
2655,31,3173,2889,2
2656,31,652,5534,2
2657,31,4899,4216,2
2658,31,2324,5007,2
2659,31,345,1202,0
2660,31,5534,2889,0
2661,31,4216,5007,0
2662,31,2392,3173,2
2663,31,5534,4576,2
2664,31,938,4216,2
2665,31,4157,2889,1
2666,31,3819,3173,0
2667,31,4576,5782,0
2668,31,3819,3173,0
2669,31,2889,1202,0
2670,31,4979,4157,0
2671,31,4216,1202,0
2672,31,4157,2972,2
2673,31,5674,5680,2
2674,31,5534,5040,2
2675,31,367,5680,2
2676,31,5069,1202,0
2677,31,5534,5040,2
2678,31,4309,4508,2
2679,31,938,2972,2
2680,31,2160,5069,2
2681,31,1563,5680,2
2682,31,5069,2160,2
2683,31,2972,5040,2
2684,31,4508,5534,0
2685,31,5680,4309,0
2686,31,2160,2456,2
2687,31,367,2054,2
2688,31,3749,5543,0
2689,31,2324,5680,2
2690,31,2398,5534,0
2691,31,5644,1202,0
2692,31,2456,5659,0
2693,31,4508,5007,2
2694,31,2160,4932,0
2695,31,4309,4547,2
2696,31,2054,2392,0
2697,31,5543,2456,2
2698,31,840,2398,0
2699,31,3749,2324,2
2700,31,5680,2398,1
2701,31,4547,2392,0
2702,31,5543,2456,2
2703,31,4508,5644,0
2704,31,4309,2054,0
2705,31,2834,2160,2
2706,31,5035,4932,0
2707,31,2324,3749,0
2708,31,2465,5680,2
2709,31,5311,4508,2
2710,31,5035,4309,0
2711,31,367,2392,0
2712,31,2398,2456,2
2713,31,5311,4565,2
2714,31,3404,1202,0
2715,31,5644,2160,2
2716,31,4309,4508,0
2717,31,5680,4130,2
2718,31,4130,5680,1
2719,31,5543,5035,2
2720,31,3788,1202,0
2721,31,2136,4565,0
2722,31,2456,2398,0
2723,31,3869,2392,0
2724,31,5035,4565,0
2725,31,2491,5680,0
2726,31,5680,4309,1
2727,31,5659,1118,2
2728,31,1256,4508,2
2729,31,3869,4565,0
2730,31,5035,2392,0
2731,31,2456,2192,2
2732,31,1724,2136,0
2733,31,5849,1118,2
2734,31,5035,4309,0
2735,31,4130,1256,0
2736,31,1724,3746,0
2737,31,5035,4130,0
2738,31,2192,2456,0
2739,31,4565,5659,0
2740,31,2136,3908,2
2741,31,1256,5069,2
2742,31,4123,5849,2
2743,31,3746,2192,2
2744,31,4222,1724,2
2745,31,4130,4309,0
2746,31,2192,555,0
2747,31,5849,4123,0
2748,31,5069,1256,0
2749,31,4885,969,2
2750,31,4222,1724,2
2751,31,2192,4309,0
2752,31,3869,5849,2
2753,31,5728,5069,0
2754,31,4309,2834,2
2755,31,4565,1118,0
2756,31,1256,4123,2
2757,31,4220,5849,2
2758,31,4925,969,2
2759,31,4222,2192,2
2760,31,4309,4565,2
2761,31,4222,2192,2
2762,31,969,4220,2
2763,31,5849,4565,0
2764,31,5069,408,0
2765,31,1164,3811,0
2766,31,59,2329,0
2767,31,802,4220,2
2768,31,2192,967,0
2769,31,870,4565,0
2770,31,2928,1422,0
2771,31,59,802,0
2772,31,967,562,2
2773,31,5069,5849,1
2774,31,4565,3943,2
2775,31,2192,4220,2
2776,31,4487,2329,0
2777,31,2863,962,0
2778,31,562,779,0
2779,31,5849,5728,0
2780,31,59,870,2
2781,31,2392,4130,2
2782,31,3943,4220,2
2783,31,562,779,0
2784,31,4010,962,2
2785,31,4299,4565,0
2786,31,5728,5849,2
2787,31,3729,4220,2
2788,31,4565,4299,2
2789,31,5529,2392,1
2790,31,962,562,2
2791,31,5849,5728,0
2792,31,4010,3729,2
2793,31,3065,3742,2
2794,31,4220,562,2
2795,31,5728,2392,0
2796,31,4910,962,2
2797,31,2192,967,0
2798,31,5849,5060,2
2799,31,4204,4565,0
2800,31,4299,5529,0
2801,31,4429,962,0
2802,31,562,5728,0
2803,31,4261,2763,2
2804,31,3230,967,2
2805,31,2913,4309,2
2806,31,4487,2392,0
2807,31,962,5849,2
2808,31,3742,2192,0
2809,31,5529,2681,2
2810,31,4565,4299,2
2811,31,4261,2763,2
2812,31,2913,1730,2
2813,31,5849,5034,2
2814,31,1256,612,1
2815,31,5205,4859,1
2816,31,4267,962,1
2817,31,5529,2681,2
2818,31,1256,1730,2
2819,31,180,4299,0
2820,31,4261,2913,0
2821,31,962,3178,2
2822,31,796,3742,2
2823,31,1345,2192,2
2824,31,4299,3729,0
2825,31,1730,2681,0
2826,31,962,3178,2
2827,31,3742,5534,0
2828,31,4309,1256,2
2829,31,5529,2638,0
2830,31,180,2763,0
2831,31,233,962,2
2832,31,3729,4299,0
2833,31,2192,5034,2
2834,31,2351,2681,0
2835,31,5543,2681,1
2836,31,2521,3742,2
2837,31,1730,5529,0
2838,31,3729,962,0
2839,31,870,881,2
2840,31,5246,5534,2
2841,31,4859,2521,0
2842,31,4508,5205,0
2843,31,4470,1550,2
2844,31,2192,4299,0
2845,31,639,233,2
2846,31,2482,870,2
2847,31,2034,3729,2
2848,31,962,1730,2
2849,31,5849,4547,0
2850,31,2406,5534,0
2851,31,4584,4547,0
2852,31,5205,2521,0
2853,31,5849,2665,2
2854,31,5552,4299,2
2855,31,1118,3729,2
2856,31,2192,4508,0
2857,31,4088,3155,0
2858,31,2034,5386,2
2859,31,5849,5205,0
2860,31,2521,4168,2
2861,31,4584,2406,2
2862,31,3729,2192,2
2863,31,4919,4469,2
2864,31,4014,5386,2
2865,31,4088,4508,0
2866,31,4547,3733,0
2867,31,4216,2192,1
2868,31,4698,2324,1
2869,31,233,126,0
2870,31,2008,1118,2
2871,31,5386,4014,0
2872,31,4584,3729,0
2873,31,976,639,0
2874,31,4584,4121,1
2875,31,2392,126,2
2876,31,2521,1256,0
2877,31,1730,2998,2
2878,31,3749,2914,2
2879,31,4216,4508,0
2880,31,2351,2406,2
2881,31,1858,233,2
2882,31,3683,5850,2
2883,31,5307,5386,2
2884,31,2192,5311,0
2885,31,126,5782,0
2886,31,976,4584,2
2887,31,3742,1256,0
2888,31,2008,5829,0
2889,31,1097,627,0
2890,31,1858,4547,2
2891,31,2335,3101,2
2892,31,1672,126,2
2893,31,5386,3683,0
2894,31,1730,4508,0
2895,31,5307,2192,2
2896,31,2392,2847,2
2897,31,2008,3742,2
2898,31,639,1267,0
2899,31,3749,2914,0
2900,31,1048,5911,2
2901,31,4508,2192,2
2902,31,175,1256,0
2903,31,2998,2406,2
2904,31,3541,5386,2
2905,31,2847,2008,2
2906,31,1190,747,0
2907,31,1730,5307,0
2908,31,4469,1858,0
2909,31,191,1620,2
2910,31,1267,5027,2
2911,31,639,2914,0
2912,31,1672,126,1
2913,31,4508,1048,2
2914,31,5911,2354,0
2915,31,5386,1842,0
2916,31,2406,1730,2
2917,31,2847,2998,2
2918,31,175,2135,0
2919,31,2665,4962,0
2920,31,2986,2929,2
2921,31,3742,2914,0
2922,31,639,126,2
2923,31,5911,4508,0
2924,31,5386,2406,0
2925,31,1620,4303,0
2926,31,5069,1345,0
2927,31,5205,2998,0
2928,31,4132,1267,0
2929,31,4508,5911,2
2930,31,1026,5067,2
2931,31,639,126,2
2932,31,3487,921,0
2933,31,5027,1164,1
2934,31,2665,2406,0
2935,31,3218,5386,0
2936,31,4995,5205,0
2937,31,4508,5067,2
2938,31,5543,4995,2
2939,31,2406,2665,2
2940,31,1842,1097,1
2941,31,2135,2986,0
2942,31,756,126,2
2943,31,4247,644,0
2944,31,1267,5761,2
2945,31,3218,5608,0
2946,31,5911,4962,0
2947,31,1620,650,1
2948,31,5067,4995,2
2949,31,5205,5386,0
2950,31,5890,4299,2
2951,31,3101,921,2
2952,31,5742,650,0
2953,31,280,5001,2
2954,31,5608,5124,2
2955,31,4508,737,0
2956,31,5205,1030,2
2957,31,2506,3218,2
2958,31,1620,5911,2
2959,31,126,4247,0
2960,31,5761,1719,0
2961,31,2135,5067,2
2962,31,2665,4962,0
2963,31,5124,5205,0
2964,31,5608,650,0
2965,31,3101,4303,0
2966,31,4995,5386,2
2967,31,2506,2288,0
2968,31,5890,4508,0
2969,31,1043,2350,2
2970,31,3909,126,2
2971,31,747,5067,2
2972,31,639,5001,0
2973,31,1579,644,0
2974,31,2744,2998,2
2975,31,1620,1030,2
2976,31,5890,627,0
2977,31,3904,4995,2
2978,31,4962,2665,2
2979,31,5124,5608,2
2980,31,747,2380,0
2981,31,126,1724,0
2982,31,4303,3101,2
2983,31,5205,280,0
2984,31,4508,3909,2
2985,31,2409,4814,0
2986,31,1620,639,2
2987,31,2350,1043,2
2988,31,2447,1276,0
2989,31,2506,3221,2
2990,31,2665,3909,0
2991,31,1667,126,2
2992,31,4995,5124,0
2993,31,627,3039,2
2994,31,1030,5890,0
2995,31,4508,2409,2
2996,31,747,4390,2
2997,31,90,963,2
2998,31,3221,2350,2
2999,31,3909,126,0
3000,31,2643,3723,2
3001,31,3754,3904,2
3002,31,2380,1164,1
3003,31,1724,5608,2
3004,31,4220,1043,2
3005,31,1030,627,0
3006,31,2409,4508,0
3007,31,1620,639,0
3008,31,2506,2447,0
3009,31,4247,2954,0
3010,31,1667,2187,0
3011,31,5124,5405,0
3012,31,2350,1048,2
3013,31,2447,1030,0
3014,31,387,2643,0
3015,31,2380,4803,2
3016,31,3221,3909,2
3017,31,3101,4303,1
3018,31,4995,5034,0
3019,31,1048,2998,2
3020,31,1667,2187,0
3021,31,1043,4508,0
3022,31,639,2506,0
3023,31,2863,5339,0
3024,31,5526,5339,1
3025,31,3221,3909,2
3026,31,2444,3221,1
3027,31,4995,3878,0
3028,31,5446,1030,2
3029,31,2350,779,2
3030,31,3667,3101,1
3031,31,639,5339,0
3032,31,4698,1667,2
3033,31,3909,4168,0
3034,31,3626,2175,0
3035,31,4508,653,1
3036,31,3878,4995,2
3037,31,1667,5205,0
3038,31,1256,2192,2
3039,31,2998,779,0
3040,31,2350,1974,2
3041,31,3909,4168,0
3042,31,4232,3101,2
3043,31,5098,2444,2
3044,31,2998,4216,0
3045,31,4508,2192,2
3046,31,1030,921,0
3047,31,3878,4995,2
3048,31,5098,1524,1
3049,31,1667,3476,0
3050,31,2350,239,2
3051,31,2447,3854,0
3052,31,2863,3683,2
3053,31,3746,5543,0
3054,31,649,779,0
3055,31,639,3926,0
3056,31,5339,5205,2
3057,31,2081,4508,0
3058,31,3909,4168,0
3059,31,5446,2791,2
3060,31,1030,5098,0
3061,31,59,1935,0
3062,31,2643,2192,2
3063,31,5205,463,2
3064,31,2350,3854,0
3065,31,5442,1667,2
3066,31,5295,5446,0
3067,31,3534,1048,0
3068,31,4400,3878,2
3069,31,3746,585,0
3070,31,3926,649,0
3071,31,445,779,0
3072,31,1467,2998,0
3073,31,4547,4121,0
3074,31,3683,2447,1
3075,31,4232,2196,2
3076,31,5911,59,0
3077,31,5124,1667,2
3078,31,463,2643,2
3079,31,4695,1256,0
3080,31,2192,2350,0
3081,31,5098,3909,2
3082,31,5295,5446,1
3083,31,4045,3534,0
3084,31,762,3878,2
3085,31,4508,4547,0
3086,31,2447,2998,0
3087,31,4688,3926,0
3088,31,5124,5911,2
3089,31,921,4695,2
3090,31,5396,1467,0
3091,31,2616,1935,2
3092,31,3746,4868,0
3093,31,3909,2192,2
3094,31,2643,463,2
3095,31,5911,2998,0
3096,31,1781,606,2
3097,31,2196,59,2
3098,31,5446,5098,2
3099,31,2324,1667,0
3100,31,4688,5124,0
3101,31,2447,1473,0
3102,31,2192,463,0
3103,31,445,1256,1
3104,31,2567,921,2
3105,31,762,627,0
3106,31,5583,5911,2
3107,31,4508,4045,0
3108,31,5396,4695,0
3109,31,2643,2610,0
3110,31,3534,737,0
3111,31,3909,1467,0
3112,31,4475,5608,2
3113,31,3180,3878,0
3114,31,1276,4232,0
3115,31,2616,2196,2
3116,31,5844,736,0
3117,31,5098,59,2
3118,31,4688,4803,0
3119,31,5583,5911,2
3120,31,2447,2324,0
3121,31,5446,463,2
3122,31,2610,5608,2
3123,31,5643,5339,1
3124,31,921,4045,2
3125,31,4695,2490,0
3126,31,3909,3180,2
3127,31,762,1839,0
3128,31,5396,2643,0
3129,31,4232,2567,0
3130,31,3510,4803,0
3131,31,3534,3878,2
3132,31,5339,2879,1
3133,31,5098,59,0
3134,31,186,4508,0
3135,31,1467,5849,0
3136,31,4045,4688,2
3137,31,2234,126,2
3138,31,5124,5396,2
3139,31,5608,2324,2
3140,31,5583,2447,0
3141,31,319,2704,2
3142,31,2567,239,2
3143,31,1276,736,2
3144,31,3180,4695,2
3145,31,5543,4803,2
3146,31,3510,3482,0
3147,31,1467,5849,2
3148,31,4688,126,0
3149,31,4261,2643,2
3150,31,762,1260,2
3151,31,5396,5124,0
3152,31,5608,3152,0
3153,31,5339,3878,2
3154,31,2567,239,2
3155,31,975,3157,0
3156,31,3909,2490,0
3157,31,627,445,2
3158,31,3155,3878,1
3159,31,2447,779,0
3160,31,1276,5904,2
3161,31,4045,2234,0
3162,31,4695,3180,2
3163,31,5849,1467,0
3164,31,4566,2704,0
3165,31,239,2567,0
3166,31,2643,126,2
3167,31,736,5888,2
3168,31,4400,4508,2
3169,31,463,5396,2
3170,31,5583,2324,2
3171,31,3482,5939,0
3172,31,5849,3729,0
3173,31,239,4566,0
3174,31,5752,5124,2
3175,31,463,5888,0
3176,31,5608,3909,0
3177,31,4748,1276,0
3178,31,4695,1467,0
3179,31,1256,3894,0
3180,31,736,5583,2
3181,31,4045,1039,2
3182,31,2234,639,2
3183,31,445,2490,0
3184,31,3878,2447,2
3185,31,2324,126,0
3186,31,1087,5124,0
3187,31,3729,921,0
3188,31,1595,2567,0
3189,31,3157,2820,0
3190,31,1550,4508,2
3191,31,239,5752,0
3192,31,4695,1467,2
3193,31,762,463,2
3194,31,1276,1916,2
3195,31,267,3806,0
3196,31,563,5888,2
3197,31,4485,5939,2
3198,31,5034,2665,2
3199,31,4973,3453,0
3200,31,4748,2944,0
3201,31,1087,3729,0
3202,31,5849,1256,0
3203,31,639,1039,2
3204,31,2447,445,0
3205,31,4973,3453,0
3206,31,2491,5124,2
3207,31,239,4695,0
3208,31,463,5775,2
3209,31,2665,5034,0
3210,31,1087,1916,0
3211,31,2196,2491,2
3212,31,5114,4390,2
3213,31,1256,5849,2
3214,31,2567,1411,2
3215,31,2944,4748,2
3216,31,736,2234,2
3217,31,5752,1276,0
3218,31,1730,4695,2
3219,31,563,5888,2
3220,31,4220,779,0
3221,31,639,1072,2
3222,31,1087,1916,0
3223,31,2431,3729,2
3224,31,267,3806,0
3225,31,917,239,2
3226,31,2234,126,2
3227,31,5775,2665,2
3228,31,4508,5939,0
3229,31,2328,2386,0
3230,31,2456,1039,2
3231,31,445,3453,0
3232,31,2081,5114,0
3233,31,168,3155,0
3234,31,4695,5752,0
3235,31,2081,5904,0
3236,31,2643,3854,0
3237,31,2234,1087,2
3238,31,1916,1072,2
3239,31,4045,639,0
3240,31,239,917,0
3241,31,2491,1595,0
3242,31,1730,5849,0
3243,31,736,1256,2
3244,31,4303,563,2
3245,31,1730,5849,1
3246,31,2386,3453,2
3247,31,5600,1477,0
3248,31,4390,5752,0
3249,31,1072,1087,2
3250,31,5775,2665,0
3251,31,3482,4695,2
3252,31,1276,4045,2
3253,31,2328,168,2
3254,31,1916,2234,0
3255,31,445,1989,2
3256,31,5756,1538,0
3257,31,3812,736,1
3258,31,2456,1039,2
3259,31,917,2491,0
3260,31,59,239,2
3261,31,3453,5752,2
3262,31,1087,1072,0
3263,31,4485,650,0
3264,31,5321,4303,0
3265,31,3221,3482,2
3266,31,166,5600,0
3267,31,4390,4695,0
3268,31,126,1916,0
3269,31,4748,267,0
3270,31,1730,5849,2
3271,31,1821,5405,2
3272,31,4045,2328,0
3273,31,126,4748,2
3274,31,2491,2456,2
3275,31,2234,3812,0
3276,31,5600,650,2
3277,31,2054,736,0
3278,31,1087,5557,2
3279,31,497,3453,2
3280,31,5805,4748,2
3281,31,4158,2568,2
3282,31,267,255,2
3283,31,5752,2789,1
3284,31,1916,3221,2
3285,31,4695,1730,0
3286,31,1550,2069,0
3287,31,5446,3762,0
3288,31,5405,4328,0
3289,31,5600,736,0
3290,31,2491,2456,2
3291,31,5805,4748,2
3292,31,1087,1039,0
3293,31,3453,5396,2
3294,31,4739,497,0
3295,31,5752,5060,2
3296,31,5810,255,2
3297,31,1276,4702,2
3298,31,5557,5034,0
3299,31,422,650,2
3300,31,3854,2054,2
3301,31,3453,4739,2
3302,31,2604,3812,0
3303,31,4695,2081,0
3304,31,5506,267,0
3305,31,445,3635,2
3306,31,1581,1087,2
3307,31,497,5583,2
3308,31,5543,239,2
3309,31,736,3221,2
3310,31,3155,255,2
3311,31,4485,3031,2
3312,31,1730,2944,0
3313,31,5810,3854,0
3314,31,5752,4273,0
3315,31,126,650,0
3316,31,2166,445,0
3317,31,4739,422,0
3318,31,1087,1581,0
3319,31,5557,5060,0
3320,31,576,2456,2
3321,31,1039,5396,1
3322,31,2081,4695,2
3323,31,255,4328,0
3324,31,5506,1064,2
3325,31,4702,606,2
3326,31,445,2166,2
3327,31,497,5583,2
3328,31,4302,2211,2
3329,31,4485,5810,2
3330,31,3031,1010,0
3331,31,3157,2166,2
3332,31,4695,255,2
3333,31,1160,3155,0
3334,31,3982,3635,2
3335,31,4026,126,2
3336,31,5045,1730,2
3337,31,3619,1581,2
3338,31,2021,3854,0
3339,31,4702,4302,0
3340,31,5583,445,0
3341,31,2487,4739,2
3342,31,1713,4914,2
3343,31,5543,4302,1
3344,31,3806,4045,0
3345,31,606,497,0
3346,31,2456,1256,0
3347,31,1039,5557,1
3348,31,255,2166,0
3349,31,5506,5752,2
3350,31,4748,1010,0
3351,31,126,1730,0
3352,31,3031,5060,2
3353,31,184,3157,2
3354,31,3619,1160,0
3355,31,2211,5129,0
3356,31,1477,2021,2
3357,31,4973,5543,0
3358,31,3982,70,2
3359,31,4691,255,2
3360,31,4045,2487,2
3361,31,2406,4613,0
3362,31,2021,1160,1
3363,31,4302,627,0
3364,31,3635,255,1
3365,31,1010,5060,2
3366,31,5061,3378,0
3367,31,126,941,2
3368,31,4702,445,0
3369,31,2940,3854,0
3370,31,2737,5506,0
3371,31,3517,4691,0
3372,31,4914,3806,0
3373,31,3157,3619,0
3374,31,1039,2456,1
3375,31,4045,4026,0
3376,31,4271,1601,2
3377,31,1010,5060,2
3378,31,2744,5805,1
3379,31,4302,3635,2
3380,31,2431,4702,0
3381,31,2054,802,2
3382,31,3854,1948,2
3383,31,5728,5061,0
3384,31,4613,5752,2
3385,31,5060,2665,2
3386,31,3517,1196,0
3387,31,4045,1039,2
3388,31,802,4702,2
3389,31,126,941,0
3390,31,5506,3619,0
3391,31,4026,5685,2
3392,31,2737,2789,0
3393,31,5060,2665,2
3394,31,3378,4261,2
3395,31,3517,2021,0
3396,31,3157,921,0
3397,31,2431,1948,0
3398,31,1313,2480,2
3399,31,4935,4114,2
3400,31,1601,4271,0
3401,31,4261,2108,1
3402,31,5506,3619,2
3403,31,5396,5205,0
3404,31,5728,126,2
3405,31,1039,4045,0
3406,31,2744,2940,2
3407,31,2737,4748,2
3408,31,1111,4702,2
3409,31,1256,5685,2
3410,31,2054,1781,2
3411,31,2789,5728,2
3412,31,3517,3157,2
3413,31,2021,1948,2
3414,31,3854,2129,2
3415,31,2420,941,2
3416,31,4303,1477,1
3417,31,4566,5782,2
3418,31,1004,4945,2
3419,31,126,4045,0
3420,31,2665,1039,0
3421,31,1030,1160,2
3422,31,2480,1313,0
3423,31,5321,3619,0
3424,31,5506,5396,2
3425,31,5376,4026,1
3426,31,2737,5543,0
3427,31,1015,5205,0
3428,31,5728,2431,2
3429,31,3157,4995,2
3430,31,4508,2420,2
3431,31,4702,5040,0
3432,31,126,5034,0
3433,31,1004,3619,2
3434,31,2874,4114,1
3435,31,2108,4547,2
3436,31,2665,1087,0
3437,31,1172,4691,1
3438,31,3451,2021,0
3439,31,4945,393,0
3440,31,5396,1396,0
3441,31,4748,1948,0
3442,31,1313,1160,2
3443,31,2406,3517,2
3444,31,475,5321,0
3445,31,3482,5761,2
3446,31,2431,184,0
3447,31,5728,2480,0
3448,31,3854,1266,2
3449,31,2062,1956,2
3450,31,4508,5035,2
3451,31,1868,1418,2
3452,31,126,4995,2
3453,31,2665,4688,0
3454,31,4557,5381,1
3455,31,3517,1160,0
3456,31,4114,5166,0
3457,31,5396,5125,2
3458,31,5761,5728,0
3459,31,3787,2431,2
3460,31,2638,1004,0
3461,31,432,1396,0
3462,31,258,5040,2
3463,31,1087,5557,0
3464,31,1948,4383,0
3465,31,2211,4576,2
3466,31,1418,4945,0
3467,31,4691,4547,2
3468,31,2108,2021,2
3469,31,1868,5321,2
3470,31,1332,1207,0
3471,31,5761,5396,2
3472,31,4271,2638,0
3473,31,656,4024,2
3474,31,3482,5887,0
3475,31,5125,5728,0
3476,31,4688,3517,2
3477,31,4995,126,2
3478,31,1196,1948,2
3479,31,4383,4249,0
3480,31,4114,5381,0
3481,31,4508,5035,0
3482,31,1087,2211,0
3483,31,4691,1418,2
3484,31,4945,1396,2
3485,31,2021,2108,1
3486,31,390,5040,2
3487,31,4271,1361,2
3488,31,656,5302,2
3489,31,5685,5546,2
3490,31,1087,5557,0
3491,31,2021,5506,1
3492,31,921,2789,0
3493,31,4688,2211,0
3494,31,5761,1207,0
3495,31,5061,1420,2
3496,31,5035,1948,0
3497,31,4576,5125,2
3498,31,4685,639,2
3499,31,4995,4249,0
3500,31,2054,1418,2
3501,31,4045,4383,2
3502,31,941,2549,0
3503,31,202,1196,0
3504,31,2940,4691,0
3505,31,4688,2211,0
3506,31,5035,1361,0
3507,31,656,5546,2
3508,31,1942,2252,2
3509,31,4995,2054,0
3510,31,410,921,2
3511,31,5040,390,0
3512,31,475,4024,0
3513,31,1948,5761,1
3514,31,598,3483,0
3515,31,4606,1304,0
3516,31,1118,2021,2
3517,31,5685,4261,2
3518,31,1868,5939,2
3519,31,1087,5557,2
3520,31,3867,5765,2
3521,31,4685,639,2
3522,31,4271,5302,2
3523,31,2108,1160,2
3524,31,5035,4688,0
3525,31,4691,1361,2
3526,31,425,202,2
3527,31,1138,4045,2
3528,31,410,5040,2
3529,31,3766,4261,0
3530,31,5583,4995,2
3531,31,2874,5506,0
3532,31,4685,5939,2
3533,31,2108,1160,1
3534,31,4383,976,0
3535,31,5546,2211,2
3536,31,4127,5817,1
3537,31,2414,4606,2
3538,31,390,921,2
3539,31,5035,4688,2
3540,31,5742,1667,0
3541,31,2054,5069,2
3542,31,5765,639,0
3543,31,3483,4487,2
3544,31,1745,1118,0
3545,31,5939,410,0
3546,31,4995,2874,0
3547,31,4695,2211,0
3548,31,5557,1087,0
3549,31,4271,5302,2
3550,31,5742,5498,0
3551,31,5817,4606,2
3552,31,976,1160,2
3553,31,4261,5583,2
3554,31,1784,4809,2
3555,31,1667,5035,2
3556,31,425,1138,2
3557,31,2252,639,2
3558,31,4685,2108,1
3559,31,202,4688,2
3560,31,4995,2874,0
3561,31,1667,1418,2
3562,31,175,917,2
3563,31,1004,1473,2
3564,31,4610,5693,0
3565,31,5761,1026,0
3566,31,5557,1087,2
3567,31,921,390,1
3568,31,4695,941,0
3569,31,4685,1112,2
3570,31,1207,5035,2
3571,31,1745,5939,2
3572,31,2549,2211,2
3573,31,1473,4691,0
3574,31,1087,4995,0
3575,31,2021,2940,0
3576,31,3509,4271,2
3577,31,1160,5583,0
3578,31,2418,237,1
3579,31,562,4688,0
3580,31,4188,1667,2
3581,31,1004,4409,2
3582,31,639,2614,0
3583,31,4610,175,2
3584,31,1109,917,2
3585,31,2108,1304,1
3586,31,3153,2874,2
3587,31,1942,1109,1
3588,31,4557,4610,1
3589,31,5035,1207,0
3590,31,4695,598,0
3591,31,4310,1112,2
3592,31,1109,2108,0
3593,31,3729,4695,1
3594,31,5693,4610,0
3595,31,4691,2021,2
3596,31,4557,3766,2
3597,31,2614,1004,0
3598,31,4995,5583,0
3599,31,5939,1745,1
3600,31,3766,4610,0
3601,31,5108,4610,1
3602,31,4798,5765,2
3603,31,1160,4271,0
3604,31,5799,2874,2
3605,31,4310,4130,2
3606,31,237,639,2
3607,31,2211,4702,2
3608,31,1207,1112,0
3609,31,4310,2211,1
3610,31,3766,5939,0
3611,31,3729,941,2
3612,31,2614,5583,0
3613,31,5200,3153,0
3614,31,2883,1942,0
3615,31,4995,5557,2
3616,31,3723,3766,1
3617,31,2874,2405,2
3618,31,4695,2108,0
3619,31,4610,5108,0
3620,31,1196,1109,1
3621,31,2825,1745,2
3622,31,3729,2883,2
3623,31,3512,5765,2
3624,31,4383,1126,0
3625,31,1112,1207,0
3626,31,1160,4798,2
3627,31,2614,1942,0
3628,31,2108,1138,2
3629,31,563,5939,2
3630,31,3729,3512,0
3631,31,5557,2665,2
3632,31,3766,2874,0
3633,31,5200,5583,0
3634,31,5742,639,1
3635,31,1477,969,2
3636,31,2883,1126,0
3637,31,1109,5108,0
3638,31,4310,1202,0
3639,31,175,2405,2
3640,31,1418,4610,2
3641,31,4702,941,1
3642,31,2456,1361,2
3643,31,5098,1745,0
3644,31,2614,4973,0
3645,31,563,4782,0
3646,31,5442,1138,2
3647,31,1321,1418,2
3648,31,1126,639,0
3649,31,2669,5442,1
3650,31,2248,2405,2
3651,31,2669,5442,1
3652,31,2485,4561,0
3653,31,5939,2108,0
3654,31,175,4610,2
3655,31,3729,4781,1
3656,31,2669,5498,0
3657,31,969,3766,0
3658,31,5557,2665,1
3659,31,5396,2874,0
3660,31,1477,5200,1
3661,31,5098,2456,0
3662,31,1321,4561,2
3663,31,4310,1100,0
3664,31,1942,2405,2
3665,31,4565,5108,1
3666,31,1418,2485,0
3667,31,4702,4951,2
3668,31,2954,4973,2
3669,31,4190,2238,0
3670,31,2883,2211,0
3671,31,2874,5498,0
3672,31,917,2549,0
3673,31,1030,5007,2
3674,31,3729,639,0
3675,31,1126,5939,0
3676,31,4565,1100,2
3677,31,410,1321,0
3678,31,175,4610,0
3679,31,3153,1942,2
3680,31,2248,5765,1
3681,31,736,2346,1
3682,31,1039,2456,0
3683,31,5108,598,0
3684,31,1126,1100,0
3685,31,5557,2665,0
3686,31,917,941,2
3687,31,5200,4781,2
3688,31,5098,4561,0
3689,31,4565,4197,2
3690,31,4702,1418,0
3691,31,2874,3870,0
3692,31,2954,2211,2
3693,31,4561,3944,0
3694,31,410,2215,0
3695,31,1126,941,0
3696,31,1030,1082,2
3697,31,2248,5385,0
3698,31,736,2456,2
3699,31,5007,4781,2
3700,31,598,1974,2
3701,31,917,1745,0
3702,31,4565,4197,2
3703,31,1942,1313,1
3704,31,3870,2874,0
3705,31,5817,3762,0
3706,31,5200,5568,0
3707,31,1418,4695,0
3708,31,5765,1039,1
3709,31,4561,2215,0
3710,31,2954,1030,2
3711,31,2124,409,2
3712,31,410,2717,0
3713,31,736,2456,2
3714,31,1126,1082,0
3715,31,1745,917,0
3716,31,4565,4701,0
3717,31,1974,627,0
3718,31,1082,3057,0
3719,31,4197,4220,2
3720,31,4695,5098,0
3721,31,1030,2954,0
3722,31,255,5765,0
3723,31,1942,5939,2
3724,31,5752,4781,2
3725,31,1745,917,2
3726,31,2874,3870,2
3727,31,3992,5200,0
3728,31,1784,464,2
3729,31,1300,409,2
3730,31,1418,2456,0
3731,31,2383,1196,0
3732,31,736,4184,2
3733,31,1974,1082,2
3734,31,4272,5405,0
3735,31,627,361,2
3736,31,122,410,0
3737,31,255,5939,0
3738,31,2713,2238,0
3739,31,5272,4197,2
3740,31,1030,1062,0
3741,31,2665,5557,0
3742,31,2947,1976,2
3743,31,2124,3729,2
3744,31,5752,1745,0
3745,31,5498,2702,2
3746,31,5098,4695,2
